criterio,modo,D_iter,D_iter_regra_alternativa,D_chunk,id_chunk_parada,n_inferencias,tokens_prompt_acum,tokens_total_acum,censurado_direita,censurado_limite_tokens,contexto_truncado,n_paginas_puladas,n_iter_conformes,n_iter_json_estrito,n_iter_formato_invalido,n_iter_max_tokens,similaridade_na_parada,n_paginas_enviadas,tempo_s,vram_pico_gb,modelo,retriever,pergunta_idx,pergunta,resposta_gabarito,arquivo_fonte,id_chunk_top1,similaridade_top1,S_bertscore_p,S_bertscore_r,S_bertscore_f1,id_chunk_gold,ids_chunk_gold_todos,parou_no_gold
json,iterativo,2.0,2.0,1.0,242.0,2,3795,4024,False,False,False,0,2,2,0,0,0.702392578125,1,14.759888172149658,17.711520195007324,qwen3.8:27b,qwen3,129,descreva Paramentação durante manuseio de produtos químicos,"A paramentação durante o manuseio de produtos químicos inclui:

*   Avental de PVC ou outra composição impermeável: Obrigatório durante a manipulação de produtos químicos líquidos, como formol, ácido clorídrico, ácido peracético, corantes e outros.
*   Avental cirúrgico com proteção contra produtos químicos: Obrigatório durante a manipulação e administração de quimioterápicos.
*   Calçado de segurança: Obrigatório durante o manuseio e transporte de produtos químicos.
*   Luvas para proteção química: Obrigatório durante o manuseio de produtos químicos com risco de contato com a pele, exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais.
*   Luvas de procedimento: Obrigatório durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais. Este requisito não se aplica no caso dos produtos químicos em questão estar sendo usado para a higienização de mãos.
*   Luvas cirúrgicas: Obrigatório durante manipulação de quimioterápicos (dois pares).
*   Máscara respiratória - respirador PFF2/N95: Obrigatório em ambiente ou durante o manuseio de PQ com risco de inalação de particulados, como poeiras, névoas ou fumos.
*   Máscara respiratória - com filtro gases ácidos/vapores orgânicos: Obrigatório durante manipulação de produtos químicos com gases, vapores, tais como formol, ácido clorídrico, ácido peracético, tintas, solventes e outros.
*   Óculos de proteção: Obrigatório em ambiente ou durante o manuseio de produtos químicos com risco de contato com respingos ou gotículas com os olhos do trabalhador.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.007 Trabalhos com produtos quimicos - requisitos especificos de armazenagem manuseio e processamento.docx,210,0.7070311307907104,0.8324974179267883,0.7297981977462769,0.7777722477912903,,,
json,incremental,2.0,2.0,2.0,242.0,2,5010,5231,False,False,False,0,2,2,0,0,0.702392578125,2,14.72837519645691,18.146185874938965,qwen3.8:27b,qwen3,129,descreva Paramentação durante manuseio de produtos químicos,"A paramentação durante o manuseio de produtos químicos inclui:

*   Avental de PVC ou outra composição impermeável: Obrigatório durante a manipulação de produtos químicos líquidos, como formol, ácido clorídrico, ácido peracético, corantes e outros.
*   Avental cirúrgico com proteção contra produtos químicos: Obrigatório durante a manipulação e administração de quimioterápicos.
*   Calçado de segurança: Obrigatório durante o manuseio e transporte de produtos químicos.
*   Luvas para proteção química: Obrigatório durante o manuseio de produtos químicos com risco de contato com a pele, exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais.
*   Luvas de procedimento: Obrigatório durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais. Este requisito não se aplica no caso dos produtos químicos em questão estar sendo usado para a higienização de mãos.
*   Luvas cirúrgicas: Obrigatório durante manipulação de quimioterápicos (dois pares).
*   Máscara respiratória - respirador PFF2/N95: Obrigatório em ambiente ou durante o manuseio de PQ com risco de inalação de particulados, como poeiras, névoas ou fumos.
*   Máscara respiratória - com filtro gases ácidos/vapores orgânicos: Obrigatório durante manipulação de produtos químicos com gases, vapores, tais como formol, ácido clorídrico, ácido peracético, tintas, solventes e outros.
*   Óculos de proteção: Obrigatório em ambiente ou durante o manuseio de produtos químicos com risco de contato com respingos ou gotículas com os olhos do trabalhador.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.007 Trabalhos com produtos quimicos - requisitos especificos de armazenagem manuseio e processamento.docx,210,0.7070311307907104,0.8218430876731873,0.7265024185180664,0.7712373733520508,,,
json,fixo50,1.0,1.0,25.0,,1,27765,27987,False,False,True,0,1,1,0,0,,25,26.94664669036865,26.78110885620117,qwen3.8:27b,qwen3,129,descreva Paramentação durante manuseio de produtos químicos,"A paramentação durante o manuseio de produtos químicos inclui:

*   Avental de PVC ou outra composição impermeável: Obrigatório durante a manipulação de produtos químicos líquidos, como formol, ácido clorídrico, ácido peracético, corantes e outros.
*   Avental cirúrgico com proteção contra produtos químicos: Obrigatório durante a manipulação e administração de quimioterápicos.
*   Calçado de segurança: Obrigatório durante o manuseio e transporte de produtos químicos.
*   Luvas para proteção química: Obrigatório durante o manuseio de produtos químicos com risco de contato com a pele, exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais.
*   Luvas de procedimento: Obrigatório durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais. Este requisito não se aplica no caso dos produtos químicos em questão estar sendo usado para a higienização de mãos.
*   Luvas cirúrgicas: Obrigatório durante manipulação de quimioterápicos (dois pares).
*   Máscara respiratória - respirador PFF2/N95: Obrigatório em ambiente ou durante o manuseio de PQ com risco de inalação de particulados, como poeiras, névoas ou fumos.
*   Máscara respiratória - com filtro gases ácidos/vapores orgânicos: Obrigatório durante manipulação de produtos químicos com gases, vapores, tais como formol, ácido clorídrico, ácido peracético, tintas, solventes e outros.
*   Óculos de proteção: Obrigatório em ambiente ou durante o manuseio de produtos químicos com risco de contato com respingos ou gotículas com os olhos do trabalhador.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.007 Trabalhos com produtos quimicos - requisitos especificos de armazenagem manuseio e processamento.docx,210,0.7070311307907104,0.8306781053543091,0.7349579334259033,0.7798919081687927,,,
regex,iterativo,16.0,16.0,1.0,279.0,16,70537,82034,False,False,False,0,0,0,0,0,0.5091238021850586,1,677.4721117019653,18.612624168396,qwen3.8:27b,qwen3,130,"o que fazer quando um empregado esta em crise ?
","Os documentos fornecidos não detalham o que fazer especificamente quando um empregado está em crise. No entanto, o documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve um processo de acolhimento psicossocial e identificação preventiva de riscos psicossociais e de saúde mental, que pode ser acionado em situações de sofrimento mental do colaborador. Este processo envolve o contato com o enfermeiro de saúde mental, a realização de escuta qualificada, encaminhamento para avaliação por outros profissionais da equipe do canal de saúde mental e comunicação com a chefia imediata.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx,285,0.5734391212463379,0.5614548325538635,0.6259157657623291,0.5919355750083923,,,
regex,incremental,6.0,6.0,2.0,276.0,6,30208,34753,False,False,False,0,0,0,0,0,0.5319536924362183,2,268.1641390323639,18.841486930847168,qwen3.8:27b,qwen3,130,"o que fazer quando um empregado esta em crise ?
","Os documentos fornecidos não detalham o que fazer especificamente quando um empregado está em crise. No entanto, o documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve um processo de acolhimento psicossocial e identificação preventiva de riscos psicossociais e de saúde mental, que pode ser acionado em situações de sofrimento mental do colaborador. Este processo envolve o contato com o enfermeiro de saúde mental, a realização de escuta qualificada, encaminhamento para avaliação por outros profissionais da equipe do canal de saúde mental e comunicação com a chefia imediata.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx,285,0.5734391212463379,0.562175452709198,0.6600534915924072,0.6071953773498535,,,
regex,fixo50,1.0,1.0,24.0,,1,19867,20665,False,False,False,0,0,0,0,0,,24,54.94824838638306,23.96156644821167,qwen3.8:27b,qwen3,130,"o que fazer quando um empregado esta em crise ?
","Os documentos fornecidos não detalham o que fazer especificamente quando um empregado está em crise. No entanto, o documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve um processo de acolhimento psicossocial e identificação preventiva de riscos psicossociais e de saúde mental, que pode ser acionado em situações de sofrimento mental do colaborador. Este processo envolve o contato com o enfermeiro de saúde mental, a realização de escuta qualificada, encaminhamento para avaliação por outros profissionais da equipe do canal de saúde mental e comunicação com a chefia imediata.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx,285,0.5734391212463379,0.5560017824172974,0.6195352077484131,0.5860516428947449,,,
json,iterativo,,,,,50,138141,138791,True,False,False,0,50,50,0,0,,1,97.7391073703766,18.650031089782715,qwen3.8:27b,qwen3,130,"o que fazer quando um empregado esta em crise ?
","Os documentos fornecidos não detalham o que fazer especificamente quando um empregado está em crise. No entanto, o documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve um processo de acolhimento psicossocial e identificação preventiva de riscos psicossociais e de saúde mental, que pode ser acionado em situações de sofrimento mental do colaborador. Este processo envolve o contato com o enfermeiro de saúde mental, a realização de escuta qualificada, encaminhamento para avaliação por outros profissionais da equipe do canal de saúde mental e comunicação com a chefia imediata.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx,285,0.5734391212463379,0.6327868103981018,0.3710298240184784,0.4677802324295044,,,
json,incremental,,,,,50,496582,497232,True,False,False,0,50,50,0,0,,24,269.6458387374878,23.9872407913208,qwen3.8:27b,qwen3,130,"o que fazer quando um empregado esta em crise ?
","Os documentos fornecidos não detalham o que fazer especificamente quando um empregado está em crise. No entanto, o documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve um processo de acolhimento psicossocial e identificação preventiva de riscos psicossociais e de saúde mental, que pode ser acionado em situações de sofrimento mental do colaborador. Este processo envolve o contato com o enfermeiro de saúde mental, a realização de escuta qualificada, encaminhamento para avaliação por outros profissionais da equipe do canal de saúde mental e comunicação com a chefia imediata.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx,285,0.5734391212463379,0.6327868103981018,0.3710298240184784,0.4677802324295044,,,
json,fixo50,,,,,1,19947,19960,True,False,False,0,1,1,0,0,,24,10.785377264022827,23.9872407913208,qwen3.8:27b,qwen3,130,"o que fazer quando um empregado esta em crise ?
","Os documentos fornecidos não detalham o que fazer especificamente quando um empregado está em crise. No entanto, o documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve um processo de acolhimento psicossocial e identificação preventiva de riscos psicossociais e de saúde mental, que pode ser acionado em situações de sofrimento mental do colaborador. Este processo envolve o contato com o enfermeiro de saúde mental, a realização de escuta qualificada, encaminhamento para avaliação por outros profissionais da equipe do canal de saúde mental e comunicação com a chefia imediata.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx,285,0.5734391212463379,0.6327868103981018,0.3710298240184784,0.4677802324295044,,,
regex,iterativo,1.0,1.0,1.0,254.0,1,1141,1213,False,False,False,0,0,0,0,0,0.6259969472885132,1,4.722077369689941,17.260417938232422,qwen3.8:27b,qwen3,131,"o que fazer quando acontece derramamento de produto quimico na pele?

","As ações de emergência pós exposição pessoal a produtos químicos variam de acordo com cada produto, por isso devem ser seguidas as instruções contidas em suas respectivas Fichas de Informação de Segurança de Produtos Químicos. O médico deverá ser consultado imediatamente ou o mais breve possível.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.008 Trabalhos com produtos quimicos - emergencia quimica.docx,254,0.6259969472885132,0.8646864295005798,0.9465043544769288,0.9037473797798156,,,
regex,incremental,1.0,1.0,1.0,254.0,1,1141,1213,False,False,False,0,0,0,0,0,0.6259969472885132,1,4.740289688110352,17.260417938232422,qwen3.8:27b,qwen3,131,"o que fazer quando acontece derramamento de produto quimico na pele?

","As ações de emergência pós exposição pessoal a produtos químicos variam de acordo com cada produto, por isso devem ser seguidas as instruções contidas em suas respectivas Fichas de Informação de Segurança de Produtos Químicos. O médico deverá ser consultado imediatamente ou o mais breve possível.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.008 Trabalhos com produtos quimicos - emergencia quimica.docx,254,0.6259969472885132,0.8646864295005798,0.9465043544769288,0.9037473797798156,,,
regex,fixo50,1.0,1.0,20.0,,1,23885,24035,False,False,False,0,0,0,0,0,,20,20.755293130874637,25.40096139907837,qwen3.8:27b,qwen3,131,"o que fazer quando acontece derramamento de produto quimico na pele?

","As ações de emergência pós exposição pessoal a produtos químicos variam de acordo com cada produto, por isso devem ser seguidas as instruções contidas em suas respectivas Fichas de Informação de Segurança de Produtos Químicos. O médico deverá ser consultado imediatamente ou o mais breve possível.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.008 Trabalhos com produtos quimicos - emergencia quimica.docx,254,0.6259969472885132,0.6469897031784058,0.856963038444519,0.737318754196167,,,
json,iterativo,1.0,1.0,1.0,254.0,1,1221,1286,False,False,False,0,1,1,0,0,0.6259969472885132,1,4.340259313583374,17.29782485961914,qwen3.8:27b,qwen3,131,"o que fazer quando acontece derramamento de produto quimico na pele?

","As ações de emergência pós exposição pessoal a produtos químicos variam de acordo com cada produto, por isso devem ser seguidas as instruções contidas em suas respectivas Fichas de Informação de Segurança de Produtos Químicos. O médico deverá ser consultado imediatamente ou o mais breve possível.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.008 Trabalhos com produtos quimicos - emergencia quimica.docx,254,0.6259969472885132,0.9999999403953552,0.9999999403953552,0.9999999403953552,,,
json,incremental,1.0,1.0,1.0,254.0,1,1221,1286,False,False,False,0,1,1,0,0,0.6259969472885132,1,4.354022979736328,17.29782485961914,qwen3.8:27b,qwen3,131,"o que fazer quando acontece derramamento de produto quimico na pele?

","As ações de emergência pós exposição pessoal a produtos químicos variam de acordo com cada produto, por isso devem ser seguidas as instruções contidas em suas respectivas Fichas de Informação de Segurança de Produtos Químicos. O médico deverá ser consultado imediatamente ou o mais breve possível.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.008 Trabalhos com produtos quimicos - emergencia quimica.docx,254,0.6259969472885132,0.9999999403953552,0.9999999403953552,0.9999999403953552,,,
json,fixo50,1.0,1.0,20.0,,1,23965,24030,False,False,False,0,1,1,0,0,,20,15.949791431427002,25.426636219024655,qwen3.8:27b,qwen3,131,"o que fazer quando acontece derramamento de produto quimico na pele?

","As ações de emergência pós exposição pessoal a produtos químicos variam de acordo com cada produto, por isso devem ser seguidas as instruções contidas em suas respectivas Fichas de Informação de Segurança de Produtos Químicos. O médico deverá ser consultado imediatamente ou o mais breve possível.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.008 Trabalhos com produtos quimicos - emergencia quimica.docx,254,0.6259969472885132,0.9999999403953552,0.9999999403953552,0.9999999403953552,,,
regex,iterativo,,,,,50,53281,54058,True,False,False,0,0,0,0,0,,1,73.50916600227356,18.626797676086422,qwen3.8:27b,qwen3,132,"o que fazer se durante o procedimento o empregado percebe que a mascara N95 não foi colocada adequadamente?

",O documento não especifica o que fazer se a máscara N95 não for colocada adequadamente durante o procedimento.,Esta resposta foi formulada com base no(s) documento(s): ,265,0.7104138135910034,0.6468350887298584,0.5298804044723511,0.5825456380844116,,,
regex,incremental,,,,,38,530504,539434,False,True,False,0,0,0,0,0,,37,768.0582282543182,26.54910898208618,qwen3.8:27b,qwen3,132,"o que fazer se durante o procedimento o empregado percebe que a mascara N95 não foi colocada adequadamente?

",O documento não especifica o que fazer se a máscara N95 não for colocada adequadamente durante o procedimento.,Esta resposta foi formulada com base no(s) documento(s): ,265,0.7104138135910034,0.6468350887298584,0.5298804044723511,0.5825456380844116,,,
regex,fixo50,,,,,1,27107,27383,True,False,True,0,0,0,0,0,,37,29.94956660270691,26.54910898208618,qwen3.8:27b,qwen3,132,"o que fazer se durante o procedimento o empregado percebe que a mascara N95 não foi colocada adequadamente?

",O documento não especifica o que fazer se a máscara N95 não for colocada adequadamente durante o procedimento.,Esta resposta foi formulada com base no(s) documento(s): ,265,0.7104138135910034,0.6468350887298584,0.5298804044723511,0.5825456380844116,,,
json,iterativo,,,,,50,57281,57931,True,False,False,0,50,50,0,0,,1,67.49880075454712,18.652472496032715,qwen3.8:27b,qwen3,132,"o que fazer se durante o procedimento o empregado percebe que a mascara N95 não foi colocada adequadamente?

",O documento não especifica o que fazer se a máscara N95 não for colocada adequadamente durante o procedimento.,Esta resposta foi formulada com base no(s) documento(s): ,265,0.7104138135910034,0.6468350887298584,0.5298804044723511,0.5825456380844116,,,
json,incremental,,,,,38,533544,534038,False,True,False,0,38,38,0,0,,37,292.41466093063354,26.57478427886963,qwen3.8:27b,qwen3,132,"o que fazer se durante o procedimento o empregado percebe que a mascara N95 não foi colocada adequadamente?

",O documento não especifica o que fazer se a máscara N95 não for colocada adequadamente durante o procedimento.,Esta resposta foi formulada com base no(s) documento(s): ,265,0.7104138135910034,0.6468350887298584,0.5298804044723511,0.5825456380844116,,,
json,fixo50,,,,,1,27187,27200,True,False,True,0,1,1,0,0,,37,15.186161279678345,26.57478427886963,qwen3.8:27b,qwen3,132,"o que fazer se durante o procedimento o empregado percebe que a mascara N95 não foi colocada adequadamente?

",O documento não especifica o que fazer se a máscara N95 não for colocada adequadamente durante o procedimento.,Esta resposta foi formulada com base no(s) documento(s): ,265,0.7104138135910034,0.6468350887298584,0.5298804044723511,0.5825456380844116,,,
regex,iterativo,1.0,1.0,1.0,268.0,1,821,1073,False,False,False,0,0,0,0,0,0.6877405643463135,1,14.898473501205444,17.15655755996704,qwen3.8:27b,qwen3,133,"quais os indices de práticas seguras no HE
","O documento informa que o Índice de Práticas Seguras (IPS) pode ser classificado em quatro níveis:

*   IPS ótimo: > 95%
*   IPS bom: de 86 a 95%
*   IPS regular: de 71 a 85%
*   IPS ruim: ≤ 70%",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.011 AUDITORIA DO INDICE PRATICAS SEGURAS.docx,268,0.6877405643463135,0.5363904237747192,0.6118624210357666,0.5716461539268494,,,
regex,incremental,1.0,1.0,1.0,268.0,1,821,1073,False,False,False,0,0,0,0,0,0.6877405643463135,1,14.89500641822815,17.15655755996704,qwen3.8:27b,qwen3,133,"quais os indices de práticas seguras no HE
","O documento informa que o Índice de Práticas Seguras (IPS) pode ser classificado em quatro níveis:

*   IPS ótimo: > 95%
*   IPS bom: de 86 a 95%
*   IPS regular: de 71 a 85%
*   IPS ruim: ≤ 70%",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.011 AUDITORIA DO INDICE PRATICAS SEGURAS.docx,268,0.6877405643463135,0.5363904237747192,0.6118624210357666,0.5716461539268494,,,
regex,fixo50,1.0,1.0,41.0,,1,27892,28359,False,False,True,0,0,0,0,0,,41,41.15151262283325,26.826706886291504,qwen3.8:27b,qwen3,133,"quais os indices de práticas seguras no HE
","O documento informa que o Índice de Práticas Seguras (IPS) pode ser classificado em quatro níveis:

*   IPS ótimo: > 95%
*   IPS bom: de 86 a 95%
*   IPS regular: de 71 a 85%
*   IPS ruim: ≤ 70%",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.011 AUDITORIA DO INDICE PRATICAS SEGURAS.docx,268,0.6877405643463135,0.5252519845962524,0.7814656496047974,0.6282403469085693,,,
json,iterativo,,,,,50,43924,44574,True,False,False,0,50,50,0,0,,1,62.75070786476135,17.710998058319092,qwen3.8:27b,qwen3,133,"quais os indices de práticas seguras no HE
","O documento informa que o Índice de Práticas Seguras (IPS) pode ser classificado em quatro níveis:

*   IPS ótimo: > 95%
*   IPS bom: de 86 a 95%
*   IPS regular: de 71 a 85%
*   IPS ruim: ≤ 70%",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.011 AUDITORIA DO INDICE PRATICAS SEGURAS.docx,268,0.6877405643463135,0.5526434779167175,0.3575492203235626,0.4341877102851867,,,
json,incremental,12.0,12.0,11.0,274.0,12,45559,45775,False,False,False,0,12,12,0,0,0.5992943048477173,11,31.70501136779785,19.38657569885254,qwen3.8:27b,qwen3,133,"quais os indices de práticas seguras no HE
","O documento informa que o Índice de Práticas Seguras (IPS) pode ser classificado em quatro níveis:

*   IPS ótimo: > 95%
*   IPS bom: de 86 a 95%
*   IPS regular: de 71 a 85%
*   IPS ruim: ≤ 70%",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.011 AUDITORIA DO INDICE PRATICAS SEGURAS.docx,268,0.6877405643463135,0.7985334396362305,0.8181638717651367,0.8082295060157776,,,
json,fixo50,1.0,1.0,41.0,,1,27972,28045,False,False,True,0,1,1,0,0,,41,18.87809109687805,26.864113807678223,qwen3.8:27b,qwen3,133,"quais os indices de práticas seguras no HE
","O documento informa que o Índice de Práticas Seguras (IPS) pode ser classificado em quatro níveis:

*   IPS ótimo: > 95%
*   IPS bom: de 86 a 95%
*   IPS regular: de 71 a 85%
*   IPS ruim: ≤ 70%",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.011 AUDITORIA DO INDICE PRATICAS SEGURAS.docx,268,0.6877405643463135,0.7985334396362305,0.8181638717651367,0.8082295060157776,,,
regex,iterativo,1.0,1.0,1.0,285.0,1,4933,5175,False,False,False,0,0,0,0,0,0.5781527757644653,1,15.85697078704834,18.625228881835938,qwen3.8:27b,qwen3,134,"o que fazer com colega que não esta bem emocionalmente e não aceita ajuda?

","O documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve que um colaborador que identificar sinais de sofrimento mental em um colega de trabalho, deve entrar em contato com o enfermeiro de saúde mental, através do e-mail: sm.usost.he-ufpel@ebserh.gov.br ou Ramal 5166. O enfermeiro de saúde mental deverá consultar e agendar com o colaborador em questão o dia, horário e local, para realização da escuta qualificada.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx,285,0.5781527757644653,0.578911304473877,0.600048303604126,0.5892903208732605,,,
regex,incremental,1.0,1.0,1.0,285.0,1,4933,5175,False,False,False,0,0,0,0,0,0.5781527757644653,1,15.798535108566284,18.625228881835938,qwen3.8:27b,qwen3,134,"o que fazer com colega que não esta bem emocionalmente e não aceita ajuda?

","O documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve que um colaborador que identificar sinais de sofrimento mental em um colega de trabalho, deve entrar em contato com o enfermeiro de saúde mental, através do e-mail: sm.usost.he-ufpel@ebserh.gov.br ou Ramal 5166. O enfermeiro de saúde mental deverá consultar e agendar com o colaborador em questão o dia, horário e local, para realização da escuta qualificada.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx,285,0.5781527757644653,0.578911304473877,0.600048303604126,0.5892903208732605,,,
regex,fixo50,1.0,1.0,24.0,,1,24922,25281,False,False,False,0,0,0,0,0,,24,33.13906121253967,25.76940679550171,qwen3.8:27b,qwen3,134,"o que fazer com colega que não esta bem emocionalmente e não aceita ajuda?

","O documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve que um colaborador que identificar sinais de sofrimento mental em um colega de trabalho, deve entrar em contato com o enfermeiro de saúde mental, através do e-mail: sm.usost.he-ufpel@ebserh.gov.br ou Ramal 5166. O enfermeiro de saúde mental deverá consultar e agendar com o colaborador em questão o dia, horário e local, para realização da escuta qualificada.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx,285,0.5781527757644653,0.5532269477844238,0.6048586964607239,0.5778918862342834,,,
json,iterativo,1.0,1.0,1.0,285.0,1,5013,5097,False,False,False,0,1,1,0,0,0.5781527757644653,1,6.8514673709869385,18.650903701782227,qwen3.8:27b,qwen3,134,"o que fazer com colega que não esta bem emocionalmente e não aceita ajuda?

","O documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve que um colaborador que identificar sinais de sofrimento mental em um colega de trabalho, deve entrar em contato com o enfermeiro de saúde mental, através do e-mail: sm.usost.he-ufpel@ebserh.gov.br ou Ramal 5166. O enfermeiro de saúde mental deverá consultar e agendar com o colaborador em questão o dia, horário e local, para realização da escuta qualificada.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx,285,0.5781527757644653,0.5724630951881409,0.4868898391723633,0.5262202620506287,,,
json,incremental,1.0,1.0,1.0,285.0,1,5013,5097,False,False,False,0,1,1,0,0,0.5781527757644653,1,6.850448369979858,18.650903701782227,qwen3.8:27b,qwen3,134,"o que fazer com colega que não esta bem emocionalmente e não aceita ajuda?

","O documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve que um colaborador que identificar sinais de sofrimento mental em um colega de trabalho, deve entrar em contato com o enfermeiro de saúde mental, através do e-mail: sm.usost.he-ufpel@ebserh.gov.br ou Ramal 5166. O enfermeiro de saúde mental deverá consultar e agendar com o colaborador em questão o dia, horário e local, para realização da escuta qualificada.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx,285,0.5781527757644653,0.5724630951881409,0.4868898391723633,0.5262202620506287,,,
json,fixo50,1.0,1.0,24.0,,1,25002,25123,False,False,False,0,1,1,0,0,,24,19.6501944065094,25.795081615448,qwen3.8:27b,qwen3,134,"o que fazer com colega que não esta bem emocionalmente e não aceita ajuda?

","O documento POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx descreve que um colaborador que identificar sinais de sofrimento mental em um colega de trabalho, deve entrar em contato com o enfermeiro de saúde mental, através do e-mail: sm.usost.he-ufpel@ebserh.gov.br ou Ramal 5166. O enfermeiro de saúde mental deverá consultar e agendar com o colaborador em questão o dia, horário e local, para realização da escuta qualificada.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.012_PADRONIZAR CONDUTA PARA ATENDIMENTO PSICOSSOCIAL DO CANAL DE SAÚDE MENTAL.docx,285,0.5781527757644653,0.5771880149841309,0.5146958827972412,0.54415363073349,,,
