criterio,modo,D_iter,D_iter_regra_alternativa,D_chunk,id_chunk_parada,n_inferencias,tokens_prompt_acum,tokens_total_acum,censurado_direita,censurado_limite_tokens,contexto_truncado,n_paginas_puladas,n_iter_conformes,n_iter_json_estrito,n_iter_formato_invalido,n_iter_max_tokens,similaridade_na_parada,n_paginas_enviadas,tempo_s,vram_pico_gb,modelo,retriever,pergunta_idx,pergunta,resposta_gabarito,arquivo_fonte,id_chunk_top1,similaridade_top1,S_bertscore_p,S_bertscore_r,S_bertscore_f1,id_chunk_gold,ids_chunk_gold_todos,parou_no_gold
json,iterativo,4.0,4.0,1.0,244.0,4,5348,5511,False,False,False,0,4,4,0,0,0.8614410161972046,1,24.751747369766235,17.740827560424805,qwen3.8:27b,e5small,111,"Quando devo usar luvas?
","As luvas devem ser usadas quando houver risco ou contato direto com sangue, secreções, excreções, mucosas e pele não íntegra.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.004 Adotar medidas de precaução padrão v.04.docx,74,0.87225741147995,0.5258634686470032,0.6324236392974854,0.5742419362068176,,,
json,incremental,7.0,7.0,7.0,75.0,7,27899,28015,False,False,False,0,7,7,0,0,0.8539203405380249,7,29.756484746932983,19.371524810791016,qwen3.8:27b,e5small,111,"Quando devo usar luvas?
","As luvas devem ser usadas quando houver risco ou contato direto com sangue, secreções, excreções, mucosas e pele não íntegra.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.004 Adotar medidas de precaução padrão v.04.docx,74,0.87225741147995,0.9916963577270508,0.9916963577270508,0.9916963577270508,,,
json,fixo50,1.0,1.0,45.0,,1,31993,32102,False,False,True,0,1,1,0,0,,45,135.74609851837158,28.31035184860229,qwen3.8:27b,e5small,111,"Quando devo usar luvas?
","As luvas devem ser usadas quando houver risco ou contato direto com sangue, secreções, excreções, mucosas e pele não íntegra.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.004 Adotar medidas de precaução padrão v.04.docx,74,0.87225741147995,0.6709034442901611,0.950881004333496,0.7867252230644226,,,
regex,iterativo,1.0,1.0,1.0,76.0,1,991,1014,False,False,False,0,0,0,0,0,0.8574889302253723,1,3.6011641025543213,17.236231327056885,qwen3.8:27b,e5small,112,"Como descartar material perfurocortante?
","Materiais perfurocortantes devem ser descartados em recipientes adequados, utilizando sempre os dispositivos de segurança, conforme o manual de Biossegurança e precauções na assistência.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.004 Adotar medidas de precaução padrão v.04.docx,76,0.8574889302253723,0.9489699602127076,0.8064829707145691,0.8719437718391418,,,
regex,incremental,1.0,1.0,1.0,76.0,1,991,1014,False,False,False,0,0,0,0,0,0.8574889302253723,1,3.523788452148437,17.236231327056885,qwen3.8:27b,e5small,112,"Como descartar material perfurocortante?
","Materiais perfurocortantes devem ser descartados em recipientes adequados, utilizando sempre os dispositivos de segurança, conforme o manual de Biossegurança e precauções na assistência.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.004 Adotar medidas de precaução padrão v.04.docx,76,0.8574889302253723,0.9489699602127076,0.8064829707145691,0.8719437718391418,,,
regex,fixo50,1.0,1.0,38.0,,1,32267,32290,False,False,True,0,0,0,0,0,,38,191.52591609954837,28.424272060394287,qwen3.8:27b,e5small,112,"Como descartar material perfurocortante?
","Materiais perfurocortantes devem ser descartados em recipientes adequados, utilizando sempre os dispositivos de segurança, conforme o manual de Biossegurança e precauções na assistência.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.004 Adotar medidas de precaução padrão v.04.docx,76,0.8574889302253723,0.9489699602127076,0.8064829707145691,0.8719437718391418,,,
json,iterativo,1.0,1.0,1.0,76.0,1,1071,1098,False,False,False,0,1,1,0,0,0.8574889302253723,1,3.9983551502227774,17.261149406433105,qwen3.8:27b,e5small,112,"Como descartar material perfurocortante?
","Materiais perfurocortantes devem ser descartados em recipientes adequados, utilizando sempre os dispositivos de segurança, conforme o manual de Biossegurança e precauções na assistência.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.004 Adotar medidas de precaução padrão v.04.docx,76,0.8574889302253723,0.8430354595184326,0.735978901386261,0.78587806224823,,,
json,incremental,1.0,1.0,1.0,76.0,1,1071,1098,False,False,False,0,1,1,0,0,0.8574889302253723,1,3.9702107906341553,17.261149406433105,qwen3.8:27b,e5small,112,"Como descartar material perfurocortante?
","Materiais perfurocortantes devem ser descartados em recipientes adequados, utilizando sempre os dispositivos de segurança, conforme o manual de Biossegurança e precauções na assistência.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.004 Adotar medidas de precaução padrão v.04.docx,76,0.8574889302253723,0.8430354595184326,0.735978901386261,0.78587806224823,,,
json,fixo50,1.0,1.0,38.0,,1,32347,32374,False,False,True,0,1,1,0,0,,38,184.72379422187805,28.45361328125,qwen3.8:27b,e5small,112,"Como descartar material perfurocortante?
","Materiais perfurocortantes devem ser descartados em recipientes adequados, utilizando sempre os dispositivos de segurança, conforme o manual de Biossegurança e precauções na assistência.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.004 Adotar medidas de precaução padrão v.04.docx,76,0.8574889302253723,0.8430353999137878,0.735978901386261,0.7858779430389404,,,
regex,iterativo,1.0,1.0,1.0,80.0,1,499,541,False,False,False,0,0,0,0,0,0.885762095451355,1,6.130660533905029,17.1327223777771,qwen3.8:27b,e5small,113,Quando a precaução por contato é indicada?,A precaução de contato é indicada para pacientes infectados ou colonizados por bactérias multirresistentes ou micro-organismos epidemiologicamente importantes passíveis de transmissão por contato direto.,Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.005 Adotar medidas de precaução de contato v.05.docx,80,0.885762095451355,0.9742937088012696,0.9899336099624634,0.9820513725280762,,,
regex,incremental,1.0,1.0,1.0,80.0,1,499,541,False,False,False,0,0,0,0,0,0.885762095451355,1,6.241832256317139,17.1327223777771,qwen3.8:27b,e5small,113,Quando a precaução por contato é indicada?,A precaução de contato é indicada para pacientes infectados ou colonizados por bactérias multirresistentes ou micro-organismos epidemiologicamente importantes passíveis de transmissão por contato direto.,Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.005 Adotar medidas de precaução de contato v.05.docx,80,0.885762095451355,0.9742937088012696,0.9899336099624634,0.9820513725280762,,,
regex,fixo50,1.0,1.0,30.0,,1,32346,32388,False,False,True,0,0,0,0,0,,30,195.12324047088623,28.453553676605225,qwen3.8:27b,e5small,113,Quando a precaução por contato é indicada?,A precaução de contato é indicada para pacientes infectados ou colonizados por bactérias multirresistentes ou micro-organismos epidemiologicamente importantes passíveis de transmissão por contato direto.,Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.005 Adotar medidas de precaução de contato v.05.docx,80,0.885762095451355,0.9742937088012696,0.9899336099624634,0.9820513725280762,,,
json,iterativo,1.0,1.0,1.0,80.0,1,579,620,False,False,False,0,1,1,0,0,0.885762095451355,1,6.185647964477539,17.14004135131836,qwen3.8:27b,e5small,113,Quando a precaução por contato é indicada?,A precaução de contato é indicada para pacientes infectados ou colonizados por bactérias multirresistentes ou micro-organismos epidemiologicamente importantes passíveis de transmissão por contato direto.,Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.005 Adotar medidas de precaução de contato v.05.docx,80,0.885762095451355,0.964123010635376,0.90034019947052,0.9311406016349792,,,
json,incremental,1.0,1.0,1.0,80.0,1,579,620,False,False,False,0,1,1,0,0,0.885762095451355,1,5.978575229644775,17.14004135131836,qwen3.8:27b,e5small,113,Quando a precaução por contato é indicada?,A precaução de contato é indicada para pacientes infectados ou colonizados por bactérias multirresistentes ou micro-organismos epidemiologicamente importantes passíveis de transmissão por contato direto.,Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.005 Adotar medidas de precaução de contato v.05.docx,80,0.885762095451355,0.964123010635376,0.90034019947052,0.9311406016349792,,,
json,fixo50,1.0,1.0,30.0,,1,32426,32472,False,False,True,0,1,1,0,0,,30,191.41315817832947,28.47169303894043,qwen3.8:27b,e5small,113,Quando a precaução por contato é indicada?,A precaução de contato é indicada para pacientes infectados ou colonizados por bactérias multirresistentes ou micro-organismos epidemiologicamente importantes passíveis de transmissão por contato direto.,Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.005 Adotar medidas de precaução de contato v.05.docx,80,0.885762095451355,0.9999998807907104,0.9999998807907104,0.9999998807907104,,,
regex,iterativo,1.0,1.0,1.0,85.0,1,568,609,False,False,False,0,0,0,0,0,0.8869873881340027,1,6.054930686950684,17.135529041290283,qwen3.8:27b,e5small,114,Quando a precaução por gotículas é indicada?,"A precaução para gotículas é indicada para pacientes com infecção suspeita ou reconhecida, de importância epidemiológica e que sejam transmitidas por gotículas com tamanho superior a 5µ.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.006 Adotar medidas de precaução para gotículas v.04.docx,85,0.8869873881340027,0.9860676527023317,0.9841980934143066,0.9851319789886476,,,
regex,incremental,1.0,1.0,1.0,85.0,1,568,609,False,False,False,0,0,0,0,0,0.8869873881340027,1,5.984960317611694,17.135529041290283,qwen3.8:27b,e5small,114,Quando a precaução por gotículas é indicada?,"A precaução para gotículas é indicada para pacientes com infecção suspeita ou reconhecida, de importância epidemiológica e que sejam transmitidas por gotículas com tamanho superior a 5µ.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.006 Adotar medidas de precaução para gotículas v.04.docx,85,0.8869873881340027,0.9860676527023317,0.9841980934143066,0.9851319789886476,,,
regex,fixo50,1.0,1.0,44.0,,1,32156,32197,False,False,True,0,0,0,0,0,,44,118.76826453208923,28.373924255371094,qwen3.8:27b,e5small,114,Quando a precaução por gotículas é indicada?,"A precaução para gotículas é indicada para pacientes com infecção suspeita ou reconhecida, de importância epidemiológica e que sejam transmitidas por gotículas com tamanho superior a 5µ.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.006 Adotar medidas de precaução para gotículas v.04.docx,85,0.8869873881340027,0.9860677123069764,0.9841980934143066,0.9851320385932922,,,
json,iterativo,1.0,1.0,1.0,85.0,1,648,689,False,False,False,0,1,1,0,0,0.8869873881340027,1,6.077480316162109,17.155834197998047,qwen3.8:27b,e5small,114,Quando a precaução por gotículas é indicada?,"A precaução para gotículas é indicada para pacientes com infecção suspeita ou reconhecida, de importância epidemiológica e que sejam transmitidas por gotículas com tamanho superior a 5µ.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.006 Adotar medidas de precaução para gotículas v.04.docx,85,0.8869873881340027,0.9516164064407348,0.8900203704833984,0.9197883009910583,,,
json,incremental,1.0,1.0,1.0,85.0,1,648,689,False,False,False,0,1,1,0,0,0.8869873881340027,1,5.864094734191895,17.155834197998047,qwen3.8:27b,e5small,114,Quando a precaução por gotículas é indicada?,"A precaução para gotículas é indicada para pacientes com infecção suspeita ou reconhecida, de importância epidemiológica e que sejam transmitidas por gotículas com tamanho superior a 5µ.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.006 Adotar medidas de precaução para gotículas v.04.docx,85,0.8869873881340027,0.9516164064407348,0.8900203704833984,0.9197883009910583,,,
json,fixo50,1.0,1.0,44.0,,1,32236,32283,False,False,True,0,1,1,0,0,,44,195.5881659984589,28.403149604797363,qwen3.8:27b,e5small,114,Quando a precaução por gotículas é indicada?,"A precaução para gotículas é indicada para pacientes com infecção suspeita ou reconhecida, de importância epidemiológica e que sejam transmitidas por gotículas com tamanho superior a 5µ.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.006 Adotar medidas de precaução para gotículas v.04.docx,85,0.8869873881340027,0.9860676527023317,0.9841980934143066,0.9851319789886476,,,
regex,iterativo,1.0,1.0,1.0,265.0,1,529,722,False,False,False,0,0,0,0,0,0.8764916062355042,1,26.470776319503784,17.134047985076904,qwen3.8:27b,e5small,115,A mascara N95 pode ser reutilizada?,"A máscara N95 pode ser reutilizada enquanto apresentar vedação aceitável, não apresentar sinais de estrago, perda de qualidade e não estiver úmida e/ou suja.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.007 Adotar medidas de precaução para aerossóis v.04.docx,265,0.8764916062355042,0.5400673151016235,0.6949799656867981,0.6078082323074341,,,
regex,incremental,1.0,1.0,1.0,265.0,1,529,722,False,False,False,0,0,0,0,0,0.8764916062355042,1,26.15565514564514,17.134047985076904,qwen3.8:27b,e5small,115,A mascara N95 pode ser reutilizada?,"A máscara N95 pode ser reutilizada enquanto apresentar vedação aceitável, não apresentar sinais de estrago, perda de qualidade e não estiver úmida e/ou suja.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.007 Adotar medidas de precaução para aerossóis v.04.docx,265,0.8764916062355042,0.5400673151016235,0.6949799656867981,0.6078082323074341,,,
regex,fixo50,1.0,1.0,48.0,,1,32276,32605,False,False,False,0,0,0,0,0,,48,235.3262794017792,28.4255895614624,qwen3.8:27b,e5small,115,A mascara N95 pode ser reutilizada?,"A máscara N95 pode ser reutilizada enquanto apresentar vedação aceitável, não apresentar sinais de estrago, perda de qualidade e não estiver úmida e/ou suja.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.007 Adotar medidas de precaução para aerossóis v.04.docx,265,0.8764916062355042,0.5239192843437195,0.813144326210022,0.6372501850128174,,,
json,iterativo,1.0,1.0,1.0,265.0,1,609,700,False,False,False,0,1,1,0,0,0.8764916062355042,1,12.989236116409302,17.148630142211914,qwen3.8:27b,e5small,115,A mascara N95 pode ser reutilizada?,"A máscara N95 pode ser reutilizada enquanto apresentar vedação aceitável, não apresentar sinais de estrago, perda de qualidade e não estiver úmida e/ou suja.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.007 Adotar medidas de precaução para aerossóis v.04.docx,265,0.8764916062355042,0.5773336887359619,0.6851541996002197,0.6266398429870605,,,
json,incremental,1.0,1.0,1.0,265.0,1,609,700,False,False,False,0,1,1,0,0,0.8764916062355042,1,12.38076639175415,17.148630142211914,qwen3.8:27b,e5small,115,A mascara N95 pode ser reutilizada?,"A máscara N95 pode ser reutilizada enquanto apresentar vedação aceitável, não apresentar sinais de estrago, perda de qualidade e não estiver úmida e/ou suja.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.007 Adotar medidas de precaução para aerossóis v.04.docx,265,0.8764916062355042,0.5773336887359619,0.6851541996002197,0.6266398429870605,,,
json,fixo50,1.0,1.0,48.0,,1,32356,32529,False,False,False,0,1,1,0,0,,48,205.21299839019773,28.45412588119507,qwen3.8:27b,e5small,115,A mascara N95 pode ser reutilizada?,"A máscara N95 pode ser reutilizada enquanto apresentar vedação aceitável, não apresentar sinais de estrago, perda de qualidade e não estiver úmida e/ou suja.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.007 Adotar medidas de precaução para aerossóis v.04.docx,265,0.8764916062355042,0.5778406858444214,0.8596706390380859,0.6911287307739258,,,
regex,iterativo,1.0,1.0,1.0,94.0,1,651,680,False,False,False,0,0,0,0,0,0.9066811203956604,1,4.611549139022827,17.15705394744873,qwen3.8:27b,e5small,116,Quando deve ser feita a tricotomia pré operatória?,"A tricotomia pré-operatória não deve ser realizada rotineiramente. Caso haja indicação, deve ser feita imediatamente antes da cirurgia, utilizando tricotomizadores elétricos, e fora da sala de cirurgia.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.008 TRICOTOMIA PRÉ OPERATÓRIA V.02.docx,94,0.9066811203956604,0.965229034423828,0.8445573449134827,0.9008702039718628,,,
regex,incremental,1.0,1.0,1.0,94.0,1,651,680,False,False,False,0,0,0,0,0,0.9066811203956604,1,4.323033094406128,17.15705394744873,qwen3.8:27b,e5small,116,Quando deve ser feita a tricotomia pré operatória?,"A tricotomia pré-operatória não deve ser realizada rotineiramente. Caso haja indicação, deve ser feita imediatamente antes da cirurgia, utilizando tricotomizadores elétricos, e fora da sala de cirurgia.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.008 TRICOTOMIA PRÉ OPERATÓRIA V.02.docx,94,0.9066811203956604,0.965229034423828,0.8445573449134827,0.9008702039718628,,,
regex,fixo50,1.0,1.0,44.0,,1,32429,32485,False,False,True,0,0,0,0,0,,44,187.32058596611023,28.47082233428955,qwen3.8:27b,e5small,116,Quando deve ser feita a tricotomia pré operatória?,"A tricotomia pré-operatória não deve ser realizada rotineiramente. Caso haja indicação, deve ser feita imediatamente antes da cirurgia, utilizando tricotomizadores elétricos, e fora da sala de cirurgia.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.008 TRICOTOMIA PRÉ OPERATÓRIA V.02.docx,94,0.9066811203956604,0.9058106541633606,0.9712753891944884,0.9374014735221864,,,
json,iterativo,1.0,1.0,1.0,94.0,1,731,781,False,False,False,0,1,1,0,0,0.9066811203956604,1,7.896215200424194,17.165969371795654,qwen3.8:27b,e5small,116,Quando deve ser feita a tricotomia pré operatória?,"A tricotomia pré-operatória não deve ser realizada rotineiramente. Caso haja indicação, deve ser feita imediatamente antes da cirurgia, utilizando tricotomizadores elétricos, e fora da sala de cirurgia.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.008 TRICOTOMIA PRÉ OPERATÓRIA V.02.docx,94,0.9066811203956604,0.9999999403953552,0.9999998807907104,0.9999999403953552,,,
json,incremental,1.0,1.0,1.0,94.0,1,731,781,False,False,False,0,1,1,0,0,0.9066811203956604,1,8.042392253875732,17.165969371795654,qwen3.8:27b,e5small,116,Quando deve ser feita a tricotomia pré operatória?,"A tricotomia pré-operatória não deve ser realizada rotineiramente. Caso haja indicação, deve ser feita imediatamente antes da cirurgia, utilizando tricotomizadores elétricos, e fora da sala de cirurgia.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.008 TRICOTOMIA PRÉ OPERATÓRIA V.02.docx,94,0.9066811203956604,1.0,0.9999998807907104,0.9999999403953552,,,
json,fixo50,1.0,1.0,44.0,,1,32509,32558,False,False,True,0,1,1,0,0,,44,180.2903971672058,28.49808549880981,qwen3.8:27b,e5small,116,Quando deve ser feita a tricotomia pré operatória?,"A tricotomia pré-operatória não deve ser realizada rotineiramente. Caso haja indicação, deve ser feita imediatamente antes da cirurgia, utilizando tricotomizadores elétricos, e fora da sala de cirurgia.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.008 TRICOTOMIA PRÉ OPERATÓRIA V.02.docx,94,0.9066811203956604,0.9938112497329712,0.9853736758232116,0.9895745515823364,,,
regex,iterativo,1.0,1.0,1.0,99.0,1,704,754,False,False,False,0,0,0,0,0,0.9070357084274292,1,6.561224699020386,17.165101051330566,qwen3.8:27b,e5small,117,Quando preencher o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC) deve ser preenchido em todas as passagens de acesso venoso central realizadas no HE - UFPel/EBSERH, concomitantemente à realização do procedimento, independentemente do turno.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.009 PREENCHER CHECK LIST DAS PRÁTICAS DE INSERÇÃO SEGURA DE CATETERES CENTRAIS V.03.docx,99,0.9070357084274292,0.835661768913269,0.7213625907897949,0.7743169069290161,,,
regex,incremental,1.0,1.0,1.0,99.0,1,704,754,False,False,False,0,0,0,0,0,0.9070357084274292,1,6.500503540039063,17.165101051330566,qwen3.8:27b,e5small,117,Quando preencher o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC) deve ser preenchido em todas as passagens de acesso venoso central realizadas no HE - UFPel/EBSERH, concomitantemente à realização do procedimento, independentemente do turno.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.009 PREENCHER CHECK LIST DAS PRÁTICAS DE INSERÇÃO SEGURA DE CATETERES CENTRAIS V.03.docx,99,0.9070357084274292,0.835661768913269,0.7213625907897949,0.7743169069290161,,,
regex,fixo50,1.0,1.0,44.0,,1,32611,32847,False,False,True,0,0,0,0,0,,44,203.8442904949188,28.54161262512207,qwen3.8:27b,e5small,117,Quando preencher o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC) deve ser preenchido em todas as passagens de acesso venoso central realizadas no HE - UFPel/EBSERH, concomitantemente à realização do procedimento, independentemente do turno.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.009 PREENCHER CHECK LIST DAS PRÁTICAS DE INSERÇÃO SEGURA DE CATETERES CENTRAIS V.03.docx,99,0.9070357084274292,0.6099238395690918,0.8228532075881958,0.7005664706230164,,,
json,iterativo,1.0,1.0,1.0,99.0,1,784,838,False,False,False,0,1,1,0,0,0.9070357084274292,1,7.049118995666504,17.175182342529297,qwen3.8:27b,e5small,117,Quando preencher o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC) deve ser preenchido em todas as passagens de acesso venoso central realizadas no HE - UFPel/EBSERH, concomitantemente à realização do procedimento, independentemente do turno.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.009 PREENCHER CHECK LIST DAS PRÁTICAS DE INSERÇÃO SEGURA DE CATETERES CENTRAIS V.03.docx,99,0.9070357084274292,0.8713809251785278,0.7547098398208618,0.8088598251342773,,,
json,incremental,1.0,1.0,1.0,99.0,1,784,838,False,False,False,0,1,1,0,0,0.9070357084274292,1,7.043237686157227,17.175182342529297,qwen3.8:27b,e5small,117,Quando preencher o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC) deve ser preenchido em todas as passagens de acesso venoso central realizadas no HE - UFPel/EBSERH, concomitantemente à realização do procedimento, independentemente do turno.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.009 PREENCHER CHECK LIST DAS PRÁTICAS DE INSERÇÃO SEGURA DE CATETERES CENTRAIS V.03.docx,99,0.9070357084274292,0.8713809251785278,0.7547098398208618,0.8088598251342773,,,
json,fixo50,1.0,1.0,44.0,,1,32691,32754,False,False,True,0,1,1,0,0,,44,183.90089583396912,28.567665100097656,qwen3.8:27b,e5small,117,Quando preencher o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC) deve ser preenchido em todas as passagens de acesso venoso central realizadas no HE - UFPel/EBSERH, concomitantemente à realização do procedimento, independentemente do turno.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.009 PREENCHER CHECK LIST DAS PRÁTICAS DE INSERÇÃO SEGURA DE CATETERES CENTRAIS V.03.docx,99,0.9070357084274292,0.8149082660675049,0.7525111436843872,0.7824677228927612,,,
regex,iterativo,4.0,4.0,1.0,430.0,4,2708,2781,False,False,False,0,0,0,0,0,0.8410241603851318,1,12.200252771377563,17.350759506225586,qwen3.8:27b,e5small,118,Onde ele esta disponivel?,Não é possível responder a esta pergunta com base nos documentos fornecidos.,Esta resposta foi formulada com base no(s) documento(s): ,120,0.8458597660064697,0.3707919418811798,0.4821065664291382,0.4191852509975433,,,
regex,incremental,,,,,50,819319,834210,True,False,False,0,0,0,0,0,,46,2355.000713825226,26.90181827545166,qwen3.8:27b,e5small,118,Onde ele esta disponivel?,Não é possível responder a esta pergunta com base nos documentos fornecidos.,Esta resposta foi formulada com base no(s) documento(s): ,120,0.8458597660064697,0.7042661905288696,0.6351639628410339,0.6679326295852661,,,
regex,fixo50,,,,,1,28027,28421,True,False,False,0,0,0,0,0,,46,70.34055137634277,26.90181827545166,qwen3.8:27b,e5small,118,Onde ele esta disponivel?,Não é possível responder a esta pergunta com base nos documentos fornecidos.,Esta resposta foi formulada com base no(s) documento(s): ,120,0.8458597660064697,0.7042661905288696,0.6351639628410339,0.6679326295852661,,,
json,iterativo,5.0,5.0,1.0,462.0,5,4262,4353,False,False,False,0,5,5,0,0,0.8410197496414185,1,16.596580505371094,17.376027584075928,qwen3.8:27b,e5small,118,Onde ele esta disponivel?,Não é possível responder a esta pergunta com base nos documentos fornecidos.,Esta resposta foi formulada com base no(s) documento(s): ,120,0.8458597660064697,0.3801415562629699,0.4906055331230163,0.4283667504787445,,,
json,incremental,,,,,50,823319,823969,True,False,False,0,50,50,0,0,,46,587.0602440834045,26.9328932762146,qwen3.8:27b,e5small,118,Onde ele esta disponivel?,Não é possível responder a esta pergunta com base nos documentos fornecidos.,Esta resposta foi formulada com base no(s) documento(s): ,120,0.8458597660064697,0.7042661905288696,0.6351639628410339,0.6679326295852661,,,
json,fixo50,,,,,1,28107,28120,True,False,False,0,1,1,0,0,,46,20.46664667129517,26.9328932762146,qwen3.8:27b,e5small,118,Onde ele esta disponivel?,Não é possível responder a esta pergunta com base nos documentos fornecidos.,Esta resposta foi formulada com base no(s) documento(s): ,120,0.8458597660064697,0.7042661905288696,0.6351639628410339,0.6679326295852661,,,
regex,iterativo,1.0,1.0,1.0,99.0,1,705,740,False,False,False,0,0,0,0,0,0.8923544883728027,1,5.045983791351318,17.166604042053223,qwen3.8:27b,e5small,119,Onde esta disponível o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC) está disponível no site do hospital no sistema ADS Hospitalar, aba documentos, pasta CCIH, formulário CCIH – 002.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.009 PREENCHER CHECK LIST DAS PRÁTICAS DE INSERÇÃO SEGURA DE CATETERES CENTRAIS V.03.docx,99,0.8923544883728027,0.92415851354599,0.7236299514770508,0.811692476272583,,,
regex,incremental,1.0,1.0,1.0,99.0,1,705,740,False,False,False,0,0,0,0,0,0.8923544883728027,1,5.366713285446167,17.166604042053223,qwen3.8:27b,e5small,119,Onde esta disponível o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC) está disponível no site do hospital no sistema ADS Hospitalar, aba documentos, pasta CCIH, formulário CCIH – 002.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.009 PREENCHER CHECK LIST DAS PRÁTICAS DE INSERÇÃO SEGURA DE CATETERES CENTRAIS V.03.docx,99,0.8923544883728027,0.9241585731506348,0.7236299514770508,0.811692476272583,,,
regex,fixo50,1.0,1.0,48.0,,1,32570,32629,False,False,False,0,0,0,0,0,,48,188.08226537704468,28.521997928619385,qwen3.8:27b,e5small,119,Onde esta disponível o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC) está disponível no site do hospital no sistema ADS Hospitalar, aba documentos, pasta CCIH, formulário CCIH – 002.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.009 PREENCHER CHECK LIST DAS PRÁTICAS DE INSERÇÃO SEGURA DE CATETERES CENTRAIS V.03.docx,99,0.8923544883728027,0.8929852247238159,0.8828812837600708,0.8879045248031616,,,
json,iterativo,1.0,1.0,1.0,99.0,1,785,824,False,False,False,0,1,1,0,0,0.8923544883728027,1,5.9260783195495605,17.175233364105225,qwen3.8:27b,e5small,119,Onde esta disponível o checklist de prevenção de infecção de corrente sanguínea?,"O checklist de Prevenção da Infecção de Corrente Sanguínea Associada a Cateter Venoso Central (CVC) está disponível no site do hospital no sistema ADS Hospitalar, aba documentos, pasta CCIH, formulário CCIH – 002.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.009 PREENCHER CHECK LIST DAS PRÁTICAS DE INSERÇÃO SEGURA DE CATETERES CENTRAIS V.03.docx,99,0.8923544883728027,0.9382550716400146,0.705051600933075,0.8051062226295471,,,
