Embedding,pergunta_idx,Modelo,Criterio,D_incremental,D_iterativo,delta_D,classificacao_D,D_censurado,F1_incremental,F1_iterativo,delta_F1,classificacao_F1,P_incremental,P_iterativo,delta_P,classificacao_P,R_incremental,R_iterativo,delta_R,classificacao_R,tokens_incremental,tokens_iterativo,tokens_fixo50,delta_tokens,eta,classificacao_eta,eta_iterativo,Dchunk_incremental,Dchunk_iterativo,Dchunk_fixo50,ninf_incremental,ninf_iterativo,tokens_prompt_incremental,tokens_prompt_iterativo,tokens_prompt_fixo50,censurado_dmax_incremental,censurado_tokens_incremental,censurado_dmax_iterativo,censurado_tokens_iterativo,censurado_dmax_fixo50,censurado_tokens_fixo50
qwen3,91,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7622741460800171,0.7622741460800171,0.0,empate,0.7125312685966492,0.7125312685966492,0.0,empate,0.8194835782051086,0.8194835782051086,0.0,empate,1755,1755,33117,0,0.9470060693903434,eta_gt_0,0.9470060693903434,1.0,1.0,38.0,1,1,1180,1180,32335,False,False,False,False,False,False
qwen3,92,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.6842078566551208,0.6842078566551208,0.0,empate,0.5925339460372925,0.5925339460372925,0.0,empate,0.8094403147697449,0.8094403147697449,0.0,empate,1755,1755,33117,0,0.9470060693903434,eta_gt_0,0.9470060693903434,1.0,1.0,38.0,1,1,1180,1180,32335,False,False,False,False,False,False
qwen3,93,mistral-small3.1:latest,regex,2.0,2.0,0.0,empate,False,0.7425105571746826,0.755907416343689,-0.013396859169006348,iterativo_gt_incremental,0.7331786751747131,0.7835913896560669,-0.05041271448135376,iterativo_gt_incremental,0.7520831823348999,0.7301127314567566,0.02197045087814331,incremental_gt_iterativo,3215,2275,32721,940,0.9017450566914214,eta_gt_0,0.9304727850615813,2.0,1.0,38.0,2,2,2278,1657,31921,False,False,False,False,False,False
qwen3,94,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7531895041465759,0.7531895041465759,0.0,empate,0.8015457987785339,0.8015457987785339,0.0,empate,0.7103358507156372,0.7103358507156372,0.0,empate,758,758,27905,0,0.972836409245655,eta_gt_0,0.972836409245655,1.0,1.0,47.0,1,1,611,611,27518,False,False,False,False,False,False
qwen3,95,mistral-small3.1:latest,regex,2.0,2.0,0.0,empate,False,0.8752073049545288,0.7392055988311768,0.13600170612335205,incremental_gt_iterativo,0.8810349702835083,0.7821177244186401,0.09891724586486816,incremental_gt_iterativo,0.8694562911987305,0.7007573843002319,0.16869890689849854,incremental_gt_iterativo,3651,2607,33076,1044,0.8896178498004595,eta_gt_0,0.9211815213447817,2.0,1.0,46.0,2,2,2900,1997,32494,False,False,False,False,False,False
qwen3,96,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8316138386726379,0.8316138386726379,0.0,empate,0.8613495826721191,0.8613495826721191,0.0,empate,0.8038627505302429,0.8038627505302429,0.0,empate,707,707,31216,0,0.9773513582778063,eta_gt_0,0.9773513582778063,1.0,1.0,46.0,1,1,598,598,31050,False,False,False,False,False,False
qwen3,97,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7877864241600037,0.7877864241600037,0.0,empate,0.8007349371910095,0.8007349371910095,0.0,empate,0.7752500176429749,0.7752500176429749,0.0,empate,709,709,32340,0,0.9780766852195424,eta_gt_0,0.9780766852195424,1.0,1.0,46.0,1,1,589,589,31844,False,False,False,False,False,False
qwen3,98,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.6721360087394714,0.6721360087394714,0.0,empate,0.683015763759613,0.683015763759613,0.0,empate,0.6615973711013794,0.6615973711013794,0.0,empate,1719,1719,32680,0,0.9473990208078336,eta_gt_0,0.9473990208078336,1.0,1.0,44.0,1,1,1046,1046,31880,False,False,False,False,False,False
qwen3,99,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8712553977966309,0.8712553977966309,0.0,empate,0.849826455116272,0.849826455116272,0.0,empate,0.893792986869812,0.893792986869812,0.0,empate,1335,1335,32395,0,0.9587899367186294,eta_gt_0,0.9587899367186294,1.0,1.0,43.0,1,1,841,841,31824,False,False,False,False,False,False
qwen3,100,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8732587695121765,0.8732587695121765,0.0,empate,0.8460062742233276,0.8460062742233276,0.0,empate,0.9023255109786988,0.9023255109786988,0.0,empate,996,996,31339,0,0.9682185136730591,eta_gt_0,0.9682185136730591,1.0,1.0,47.0,1,1,648,648,31016,False,False,False,False,False,False
qwen3,101,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.4462355971336365,0.4462355971336365,0.0,empate,0.3767875432968139,0.3767875432968139,0.0,empate,0.5470694303512573,0.5470694303512573,0.0,empate,1165,1165,32237,0,0.9638614014951763,eta_gt_0,0.9638614014951763,1.0,1.0,50.0,1,1,843,843,31865,False,False,False,False,False,False
qwen3,102,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.9549083113670348,0.9549083113670348,0.0,empate,0.9496214389801024,0.9496214389801024,0.0,empate,0.9602543115615844,0.9602543115615844,0.0,empate,1146,1146,31999,0,0.9641863808244008,eta_gt_0,0.9641863808244008,1.0,1.0,46.0,1,1,782,782,31624,False,False,False,False,False,False
qwen3,103,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8757375478744507,0.8757375478744507,0.0,empate,0.837125301361084,0.837125301361084,0.0,empate,0.918083906173706,0.918083906173706,0.0,empate,5200,5200,31945,0,0.8372202222570042,eta_gt_0,0.8372202222570042,1.0,1.0,31.0,1,1,5161,5161,31920,False,False,False,False,False,False
qwen3,104,mistral-small3.1:latest,regex,21.0,,,nao_comparavel,True,0.9069307446479796,0.4542382061481476,0.45269253849983204,incremental_gt_iterativo,0.918341875076294,0.497807502746582,0.42053437232971197,incremental_gt_iterativo,0.8957996964454651,0.4176816940307617,0.47811800241470337,incremental_gt_iterativo,159661,98391,32430,61270,-3.923250077089115,eta_lt_0,-2.033950046253469,11.0,,36.0,21,50,158863,96963,32403,False,False,True,False,False,False
qwen3,105,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8315821290016174,0.8315821290016174,0.0,empate,0.843924343585968,0.843924343585968,0.0,empate,0.8195955753326416,0.8195955753326416,0.0,empate,5170,5170,32540,0,0.8411186232329441,eta_gt_0,0.8411186232329441,1.0,1.0,35.0,1,1,5158,5158,32528,False,False,False,False,False,False
qwen3,106,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7562683820724487,0.7562683820724487,0.0,empate,0.883610188961029,0.883610188961029,0.0,empate,0.6610071063041687,0.6610071063041687,0.0,empate,5200,5200,32530,0,0.8401475561020596,eta_gt_0,0.8401475561020596,1.0,1.0,29.0,1,1,5159,5159,32489,False,False,False,False,False,False
qwen3,107,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.75439453125,0.75439453125,0.0,empate,0.7309410572052002,0.7309410572052002,0.0,empate,0.7794031500816345,0.7794031500816345,0.0,empate,5190,5190,32772,0,0.8416331014280484,eta_gt_0,0.8416331014280484,1.0,1.0,33.0,1,1,5165,5165,32733,False,False,False,False,False,False
qwen3,108,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.9036039113998412,0.9036039113998412,0.0,empate,0.8985999822616577,0.8985999822616577,0.0,empate,0.9086638689041138,0.9086638689041138,0.0,empate,5223,5223,32535,0,0.8394651913324113,eta_gt_0,0.8394651913324113,1.0,1.0,34.0,1,1,5167,5167,32483,False,False,False,False,False,False
qwen3,109,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.9999999403953552,0.9999999403953552,0.0,empate,0.9999999403953552,0.9999999403953552,0.0,empate,0.9999999403953552,0.9999999403953552,0.0,empate,752,752,32658,0,0.9769734827607325,eta_gt_0,0.9769734827607325,1.0,1.0,40.0,1,1,722,722,32628,False,False,False,False,False,False
qwen3,110,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.9186199307441713,0.9186199307441713,0.0,empate,0.9113064408302308,0.9113064408302308,0.0,empate,0.9260517954826356,0.9260517954826356,0.0,empate,850,850,31245,0,0.9727956473035686,eta_gt_0,0.9727956473035686,1.0,1.0,36.0,1,1,733,733,31089,False,False,False,False,False,False
qwen3,111,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.9560313820838928,0.9560313820838928,0.0,empate,0.9594129323959352,0.9594129323959352,0.0,empate,0.9526737332344056,0.9526737332344056,0.0,empate,1072,1072,31785,0,0.9662733994022338,eta_gt_0,0.9662733994022338,1.0,1.0,43.0,1,1,1038,1038,31751,False,False,False,False,False,False
qwen3,112,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7858779430389404,0.7858779430389404,0.0,empate,0.8430353999137878,0.8430353999137878,0.0,empate,0.735978901386261,0.735978901386261,0.0,empate,1309,1309,32609,0,0.9598577079947254,eta_gt_0,0.9598577079947254,1.0,1.0,41.0,1,1,1286,1286,32564,False,False,False,False,False,False
qwen3,113,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.9892502427101136,0.9892502427101136,0.0,empate,0.9892502427101136,0.9892502427101136,0.0,empate,0.9892502427101136,0.9892502427101136,0.0,empate,767,767,32785,0,0.9766051547964008,eta_gt_0,0.9766051547964008,1.0,1.0,32.0,1,1,723,723,32741,False,False,False,False,False,False
qwen3,114,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.9853684902191162,0.9853684902191162,0.0,empate,0.9853684902191162,0.9853684902191162,0.0,empate,0.9853684902191162,0.9853684902191162,0.0,empate,837,837,32783,0,0.9744684745142299,eta_gt_0,0.9744684745142299,1.0,1.0,35.0,1,1,793,793,32739,False,False,False,False,False,False
qwen3,115,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.6264603734016418,0.6264603734016418,0.0,empate,0.6494450569152832,0.6494450569152832,0.0,empate,0.6050469875335693,0.6050469875335693,0.0,empate,788,788,32041,0,0.9754065104085391,eta_gt_0,0.9754065104085391,1.0,1.0,44.0,1,1,746,746,31962,False,False,False,False,False,False
qwen3,116,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8039385080337524,0.8039385080337524,0.0,empate,0.9279013872146606,0.9279013872146606,0.0,empate,0.7091938257217407,0.7091938257217407,0.0,empate,889,889,32418,0,0.9725769634153865,eta_gt_0,0.9725769634153865,1.0,1.0,46.0,1,1,871,871,32383,False,False,False,False,False,False
qwen3,117,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7524808645248413,0.7524808645248413,0.0,empate,0.8159323334693909,0.8159323334693909,0.0,empate,0.6981860399246216,0.6981860399246216,0.0,empate,985,985,31875,0,0.9690980392156863,eta_gt_0,0.9690980392156863,1.0,1.0,37.0,1,1,936,936,31826,False,False,False,False,False,False
qwen3,118,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.6068136096000671,0.6068136096000671,0.0,empate,0.6287903189659119,0.6287903189659119,0.0,empate,0.5863212943077087,0.5863212943077087,0.0,empate,1971,1971,32426,0,0.939215444396472,eta_gt_0,0.939215444396472,1.0,1.0,35.0,1,1,1958,1958,32371,False,False,False,False,False,False
qwen3,119,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8729568719863892,0.8729568719863892,0.0,empate,0.9276116490364076,0.9276116490364076,0.0,empate,0.8243842720985413,0.8243842720985413,0.0,empate,988,988,32685,0,0.9697720666972618,eta_gt_0,0.9697720666972618,1.0,1.0,31.0,1,1,937,937,32634,False,False,False,False,False,False
qwen3,120,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7239465713500977,0.7239465713500977,0.0,empate,0.781782865524292,0.781782865524292,0.0,empate,0.6740782856941223,0.6740782856941223,0.0,empate,984,984,32241,0,0.9694798548432121,eta_gt_0,0.9694798548432121,1.0,1.0,31.0,1,1,896,896,32034,False,False,False,False,False,False
qwen3,121,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8437714576721191,0.8437714576721191,0.0,empate,0.9158549904823304,0.9158549904823304,0.0,empate,0.7822067737579346,0.7822067737579346,0.0,empate,1769,1769,30776,0,0.942520145567975,eta_gt_0,0.942520145567975,1.0,1.0,41.0,1,1,1747,1747,30754,False,False,False,False,False,False
qwen3,122,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.9791208505630492,0.9791208505630492,0.0,empate,0.9664446115493774,0.9664446115493774,0.0,empate,0.992134153842926,0.992134153842926,0.0,empate,1770,1770,31346,0,0.9435334651949212,eta_gt_0,0.9435334651949212,1.0,1.0,41.0,1,1,1750,1750,31326,False,False,False,False,False,False
qwen3,123,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,1.000000238418579,1.000000238418579,0.0,empate,1.000000238418579,1.000000238418579,0.0,empate,1.000000238418579,1.000000238418579,0.0,empate,1760,1760,29566,0,0.9404721639721302,eta_gt_0,0.9404721639721302,1.0,1.0,47.0,1,1,1746,1746,29552,False,False,False,False,False,False
qwen3,124,mistral-small3.1:latest,regex,22.0,22.0,0.0,empate,False,0.9150845408439636,0.9150845408439636,0.0,empate,0.9177800416946412,0.9177800416946412,0.0,empate,0.9124047756195068,0.9124047756195068,0.0,empate,233002,29586,31884,203416,-6.3078032869150675,eta_lt_0,0.07207376740684979,20.0,1.0,38.0,22,22,232630,29185,31867,False,False,False,False,False,False
qwen3,125,mistral-small3.1:latest,regex,3.0,3.0,0.0,empate,False,0.776716947555542,0.7986681461334229,-0.02195119857788086,iterativo_gt_incremental,0.734412670135498,0.7726302742958069,-0.03821760416030884,iterativo_gt_incremental,0.8241927623748779,0.8265222907066345,-0.002329528331756592,iterativo_gt_incremental,4585,3297,32305,1288,0.8580715059588299,eta_gt_0,0.8979414951245938,3.0,1.0,,3,3,4476,3207,32297,False,False,False,False,True,False
qwen3,126,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8121172785758972,0.8121172785758972,0.0,empate,0.7641804218292236,0.7641804218292236,0.0,empate,0.8664707541465759,0.8664707541465759,0.0,empate,1786,1786,32388,0,0.9448561195504508,eta_gt_0,0.9448561195504508,1.0,1.0,39.0,1,1,1743,1743,32358,False,False,False,False,False,False
qwen3,127,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8834402561187744,0.8834402561187744,0.0,empate,0.8650120496749878,0.8650120496749878,0.0,empate,0.9026707410812378,0.9026707410812378,0.0,empate,1820,1820,32606,0,0.944182052382997,eta_gt_0,0.944182052382997,1.0,1.0,43.0,1,1,1744,1744,32539,False,False,False,False,False,False
qwen3,128,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.9113192558288574,0.9113192558288574,0.0,empate,0.9022191166877748,0.9022191166877748,0.0,empate,0.9206048846244812,0.9206048846244812,0.0,empate,1316,1316,32404,0,0.9593877299098876,eta_gt_0,0.9593877299098876,1.0,1.0,37.0,1,1,1242,1242,32330,False,False,False,False,False,False
qwen3,129,mistral-small3.1:latest,regex,2.0,2.0,0.0,empate,False,0.8845507502555847,0.8998655676841736,-0.015314817428588867,iterativo_gt_incremental,0.8673743009567261,0.8861073851585388,-0.018733084201812744,iterativo_gt_incremental,0.9024212956428528,0.914057731628418,-0.011636435985565186,iterativo_gt_incremental,6267,4856,32949,1411,0.8097969589365382,eta_gt_0,0.8526207168654587,2.0,1.0,26.0,2,2,5778,4381,32484,False,False,False,False,False,False
qwen3,130,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.6280466318130493,0.6280466318130493,0.0,empate,0.6524437665939331,0.6524437665939331,0.0,empate,0.6054083108901978,0.6054083108901978,0.0,empate,5813,5813,23245,0,0.7499247149924715,eta_gt_0,0.7499247149924715,1.0,1.0,24.0,1,1,5636,5636,22594,False,False,False,False,False,False
qwen3,131,mistral-small3.1:latest,regex,19.0,,,nao_comparavel,True,0.8367419838905334,0.4905524253845215,0.34618955850601196,incremental_gt_iterativo,0.8005956411361694,0.5642374753952026,0.2363581657409668,incremental_gt_iterativo,0.8763066530227661,0.4338898062705993,0.4424168467521668,incremental_gt_iterativo,115630,77907,27257,37723,-3.242213009502146,eta_lt_0,-1.8582382507245847,12.0,,,19,50,115226,76593,27245,False,False,True,False,True,False
qwen3,132,mistral-small3.1:latest,regex,5.0,3.0,2.0,incremental_gt_iterativo,False,0.5944942831993103,0.6737028956413269,-0.0792086124420166,iterativo_gt_incremental,0.5005884170532227,0.5858660936355591,-0.08527767658233643,iterativo_gt_incremental,0.7317671775817871,0.7925230264663696,-0.06075584888458252,iterativo_gt_incremental,11287,2920,32891,8367,0.6568362165942051,eta_gt_0,0.9112219148095224,5.0,1.0,39.0,5,3,10945,2749,32679,False,False,False,False,False,False
qwen3,133,mistral-small3.1:latest,regex,2.0,2.0,0.0,empate,False,0.7953932285308838,0.7905476093292236,0.004845619201660156,incremental_gt_iterativo,0.7686730027198792,0.7717624306678772,-0.003089427947998047,iterativo_gt_incremental,0.8240381479263306,0.8102700710296631,0.01376807689666748,incremental_gt_iterativo,4322,3512,32020,810,0.8650218613366646,eta_gt_0,0.8903185509056839,2.0,1.0,41.0,2,2,4220,3413,31938,False,False,False,False,False,False
qwen3,134,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.6825079321861267,0.6825079321861267,0.0,empate,0.630858302116394,0.630858302116394,0.0,empate,0.7433690428733826,0.7433690428733826,0.0,empate,6079,6079,29205,0,0.7918507104947783,eta_gt_0,0.7918507104947783,1.0,1.0,24.0,1,1,5645,5645,28708,False,False,False,False,False,False
qwen3,135,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8773921132087708,0.8773921132087708,0.0,empate,0.8955593109130859,0.8955593109130859,0.0,empate,0.8599473237991333,0.8599473237991333,0.0,empate,1001,1001,32187,0,0.9689004877745674,eta_gt_0,0.9689004877745674,1.0,1.0,38.0,1,1,975,975,32161,False,False,False,False,False,False
qwen3,136,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.6444815993309021,0.6444815993309021,0.0,empate,0.6067324876785278,0.6067324876785278,0.0,empate,0.6872395873069763,0.6872395873069763,0.0,empate,1337,1337,32009,0,0.9582304976725295,eta_gt_0,0.9582304976725295,1.0,1.0,34.0,1,1,1301,1301,31995,False,False,False,False,False,False
qwen3,137,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7153010964393616,0.7153010964393616,0.0,empate,0.8490171432495117,0.8490171432495117,0.0,empate,0.6179733276367188,0.6179733276367188,0.0,empate,981,981,32179,0,0.9695142794990522,eta_gt_0,0.9695142794990522,1.0,1.0,38.0,1,1,966,966,32121,False,False,False,False,False,False
qwen3,138,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8036257028579712,0.8036257028579712,0.0,empate,0.7924115657806396,0.7924115657806396,0.0,empate,0.8151618242263794,0.8151618242263794,0.0,empate,2559,2559,32258,0,0.9206708413416826,eta_gt_0,0.9206708413416826,1.0,1.0,24.0,1,1,1977,1977,31458,False,False,False,False,False,False
qwen3,139,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7135398387908936,0.7135398387908936,0.0,empate,0.7566668391227722,0.7566668391227722,0.0,empate,0.6750638484954834,0.6750638484954834,0.0,empate,2016,2016,31356,0,0.9357060849598163,eta_gt_0,0.9357060849598163,1.0,1.0,23.0,1,1,1983,1983,31323,False,False,False,False,False,False
qwen3,140,mistral-small3.1:latest,regex,2.0,2.0,0.0,empate,False,0.5964521169662476,0.6030728220939636,-0.0066207051277160645,iterativo_gt_incremental,0.5524305105209351,0.5520380139350891,0.00039249658584594727,incremental_gt_iterativo,0.6480971574783325,0.664505124092102,-0.01640796661376953,iterativo_gt_incremental,6458,4782,29674,1676,0.7823684033160343,eta_gt_0,0.8388488238862304,2.0,1.0,23.0,2,2,5620,3944,28984,False,False,False,False,False,False
qwen3,141,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.6324405074119568,0.6324405074119568,0.0,empate,0.5662418007850647,0.5662418007850647,0.0,empate,0.7161667346954346,0.7161667346954346,0.0,empate,2401,2401,24663,0,0.9026476908729676,eta_gt_0,0.9026476908729676,1.0,1.0,16.0,1,1,1744,1744,24006,False,False,False,False,False,False
qwen3,142,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.6434462666511536,0.6434462666511536,0.0,empate,0.5996173024177551,0.5996173024177551,0.0,empate,0.6941878199577332,0.6941878199577332,0.0,empate,1062,1062,25827,0,0.95888024160762,eta_gt_0,0.95888024160762,1.0,1.0,18.0,1,1,960,960,25689,False,False,False,False,False,False
qwen3,143,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.9541324973106384,0.9541324973106384,0.0,empate,0.9478528499603271,0.9478528499603271,0.0,empate,0.960495948791504,0.960495948791504,0.0,empate,1059,1059,32281,0,0.9671943248350423,eta_gt_0,0.9671943248350423,1.0,1.0,20.0,1,1,968,968,32148,False,False,False,False,False,False
qwen3,144,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8873032927513123,0.8873032927513123,0.0,empate,0.8837486505508423,0.8837486505508423,0.0,empate,0.890886664390564,0.890886664390564,0.0,empate,2032,2032,32772,0,0.9379958501159527,eta_gt_0,0.9379958501159527,1.0,1.0,26.0,1,1,1463,1463,32038,False,False,False,False,False,False
qwen3,145,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7143537998199463,0.7143537998199463,0.0,empate,0.7004120349884033,0.7004120349884033,0.0,empate,0.7288618087768555,0.7288618087768555,0.0,empate,1852,1852,32573,0,0.9431430939735364,eta_gt_0,0.9431430939735364,1.0,1.0,24.0,1,1,1774,1774,32501,False,False,False,False,False,False
qwen3,146,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7361722588539124,0.7361722588539124,0.0,empate,0.6740321516990662,0.6740321516990662,0.0,empate,0.8109335899353027,0.8109335899353027,0.0,empate,1303,1303,33116,0,0.9606534605628699,eta_gt_0,0.9606534605628699,1.0,1.0,30.0,1,1,1100,1100,32699,False,False,False,False,False,False
qwen3,147,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7310879826545715,0.7310879826545715,0.0,empate,0.6226953268051147,0.6226953268051147,0.0,empate,0.8851695656776428,0.8851695656776428,0.0,empate,1760,1760,26674,0,0.9340181450101223,eta_gt_0,0.9340181450101223,1.0,1.0,19.0,1,1,1366,1366,26102,False,False,False,False,False,False
qwen3,148,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7310879826545715,0.7310879826545715,0.0,empate,0.6226953268051147,0.6226953268051147,0.0,empate,0.8851695656776428,0.8851695656776428,0.0,empate,1760,1760,26674,0,0.9340181450101223,eta_gt_0,0.9340181450101223,1.0,1.0,19.0,1,1,1366,1366,26102,False,False,False,False,False,False
qwen3,149,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7927930355072021,0.7927930355072021,0.0,empate,0.7109076976776123,0.7109076976776123,0.0,empate,0.8959978818893433,0.8959978818893433,0.0,empate,2072,2072,28961,0,0.9284555091329719,eta_gt_0,0.9284555091329719,1.0,1.0,27.0,1,1,1563,1563,28480,False,False,False,False,False,False
qwen3,150,mistral-small3.1:latest,regex,7.0,,,nao_comparavel,True,0.6778172254562378,0.4004592895507812,0.2773579359054566,incremental_gt_iterativo,0.6389694809913635,0.533174991607666,0.10579448938369751,incremental_gt_iterativo,0.7216945886611938,0.3206454813480377,0.40104910731315613,incremental_gt_iterativo,32802,66286,30085,-33484,-0.09031078610603283,eta_lt_0,-1.203290676416819,4.0,,33.0,7,50,28398,61981,29464,False,False,True,False,False,False
qwen3,151,mistral-small3.1:latest,regex,2.0,2.0,0.0,empate,False,0.6163927316665649,0.611723005771637,0.0046697258949279785,incremental_gt_iterativo,0.5392944812774658,0.5773457288742065,-0.03805124759674072,iterativo_gt_incremental,0.7192121148109436,0.6504532694816589,0.06875884532928467,incremental_gt_iterativo,3296,2174,32928,1122,0.8999028182701652,eta_gt_0,0.9339771622934888,2.0,1.0,43.0,2,2,2974,2032,32572,False,False,False,False,False,False
qwen3,152,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.6076659560203552,0.6076659560203552,0.0,empate,0.7162573933601379,0.7162573933601379,0.0,empate,0.5276666283607483,0.5276666283607483,0.0,empate,797,797,32561,0,0.9755228647768803,eta_gt_0,0.9755228647768803,1.0,1.0,40.0,1,1,761,761,32510,False,False,False,False,False,False
qwen3,153,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.9004831314086914,0.9004831314086914,0.0,empate,0.9385002851486206,0.9385002851486206,0.0,empate,0.8654261827468872,0.8654261827468872,0.0,empate,1021,1021,32004,0,0.9680977377827772,eta_gt_0,0.9680977377827772,1.0,1.0,42.0,1,1,732,732,31621,False,False,False,False,False,False
qwen3,154,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7327787280082703,0.7327787280082703,0.0,empate,0.6397179961204529,0.6397179961204529,0.0,empate,0.8575237989425659,0.8575237989425659,0.0,empate,4228,4228,24443,0,0.8270261424538723,eta_gt_0,0.8270261424538723,1.0,1.0,15.0,1,1,3428,3428,23643,False,False,False,False,False,False
qwen3,155,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.9897698163986206,0.9897698163986206,0.0,empate,0.9897698163986206,0.9897698163986206,0.0,empate,0.9897698163986206,0.9897698163986206,0.0,empate,764,764,31625,0,0.9758418972332016,eta_gt_0,0.9758418972332016,1.0,1.0,36.0,1,1,736,736,31599,False,False,False,False,False,False
qwen3,156,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8880982995033264,0.8880982995033264,0.0,empate,0.8852822780609131,0.8852822780609131,0.0,empate,0.8909323215484619,0.8909323215484619,0.0,empate,5196,5196,32389,0,0.8395751644076692,eta_gt_0,0.8395751644076692,1.0,1.0,36.0,1,1,5161,5161,32361,False,False,False,False,False,False
qwen3,157,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.8801211714744568,0.8801211714744568,0.0,empate,0.948237121105194,0.948237121105194,0.0,empate,0.8211355805397034,0.8211355805397034,0.0,empate,844,844,32562,0,0.974080216202936,eta_gt_0,0.974080216202936,1.0,1.0,42.0,1,1,782,782,32483,False,False,False,False,False,False
qwen3,158,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.9015955328941344,0.9015955328941344,0.0,empate,0.9047817587852478,0.9047817587852478,0.0,empate,0.898431658744812,0.898431658744812,0.0,empate,781,781,32081,0,0.9756553723387675,eta_gt_0,0.9756553723387675,1.0,1.0,37.0,1,1,735,735,32025,False,False,False,False,False,False
qwen3,159,mistral-small3.1:latest,regex,1.0,1.0,0.0,empate,False,0.7505966424942017,0.7505966424942017,0.0,empate,0.7739614248275757,0.7739614248275757,0.0,empate,0.7286012768745422,0.7286012768745422,0.0,empate,1307,1307,32738,0,0.9600769747693811,eta_gt_0,0.9600769747693811,1.0,1.0,35.0,1,1,1278,1278,32702,False,False,False,False,False,False
qwen3,160,mistral-small3.1:latest,regex,3.0,3.0,0.0,empate,False,0.91205632686615,0.902372419834137,0.00968390703201305,incremental_gt_iterativo,0.8933781385421753,0.8866106271743774,0.0067675113677978516,incremental_gt_iterativo,0.9315321445465088,0.9187047481536864,0.012827396392822377,incremental_gt_iterativo,4392,2692,31404,1700,0.8601452044325564,eta_gt_0,0.9142784358680422,3.0,1.0,37.0,3,3,4252,2554,31316,False,False,False,False,False,False
